（保真）兴华街汉江路 二七万达隔壁 多层一楼精装带院大三房	 3室2厅	 118m²	 低层(共6层)	 2001	 金汇花园	 二七-长江路-兴华南街101号	 近学校交通便利繁华地段	 155	 13136	 https://pic1.ajkimg.com/display/hj/8466ca3f740076c6996b09172ddedd15/240x180c.jpg?t=1
地铁5号线 升龙国际80平朝南135万 满五年 随时看房	 2室2厅	 80m²	 中层(共30层)	 2012	 升龙国际中心C区	 二七-政通路-大学中路	 南北通透	 135	 16875	 https://pic1.ajkimg.com/display/hj/8afdac323f1be9515968836976b00346/240x180c.jpg?t=1
品味生活此刻开始，盛润运河城给您不一样的气息	 3室2厅	 89m²	 中层(共32层)	 2019	 盛润运河城	 二七-二七周边-大学南路	 	 116	 13034	 https://pic1.ajkimg.com/display/hj/127eab63f6652a73816c8a8bb08b2c39/240x180c.jpg?t=1
学 区房 五号街坊 万达商圈 精装大三房 业主急售 随时网签	 3室2厅	 99m²	 高层(共7层)	 2010	 五号街坊	 二七-嵩山路-兴华南路	 配套成熟品质小区低密度	 159	 16061	 https://pic1.ajkimg.com/display/hj/894020a1f1b87fc28f1032f40e4efb4b/240x180c.jpg?t=1
地铁口，升龙城6号院 人车分流 环境好 人文素质高	 3室2厅	 89m²	 高层(共33层)	 2012	 升龙城六号院	 二七-嵩山路-政通路	 近地铁配套成熟交通便利	 165	 18413	 https://pic1.ajkimg.com/display/hj/14adc928f136e9388b9ebc8d9ccb73dc/240x180c.jpg?t=1
泰宏建业国际城12号院 南北3居 随时看房 业主急售	 3室2厅	 88m²	 高层(共32层)	 2015	 泰宏建业国际城12号院	 二七-二七周边-杏贾路,近大学南路	 	 136	 15455	 https://pic1.ajkimg.com/display/hj/b3d49b1195e1acc2b9ff4f5885c46dad/240x180c.jpg?t=1
升龙城五号院 精装三房 看房随时 诚心出售 地铁口 马上通车	 3室2厅	 89m²	 中层(共34层)	 2016	 升龙城五号院	 二七-淮河路-兴华南街	 近地铁配套成熟品质小区	 145	 16292	 https://pic1.ajkimg.com/display/hj/dab5d45084c5667a7a40b07bea5e0b02/240x180c.jpg?t=1
鑫苑景园 自住精装修通透两室 观景位置 看房方便	 2室2厅	 80m²	 高层(共20层)	 2009	 鑫苑景园	 二七-河医片-合作路1号	 近地铁南北通透	 140	 17413	 https://pic1.ajkimg.com/display/hj/af97ccad0d0f468e88447bae29d03eca/240x180c.jpg?t=1
嵩山路航海路 升龙房子 150万房东包税 真比其他房子便宜	 3室1厅	 90m²	 高层(共31层)	 2015	 升龙天玺	 二七-大学路-大学路	 送家电采光好房型正	 150	 16667	 https://pic1.ajkimg.com/display/hj/204f80b1b75da599ea14509616b4dee2/240x180c.jpg?t=1
升龙城11号院，中间楼层，精装修拎包入住，高档社区，环境好	 3室2厅	 106m²	 中层(共30层)	 2013	 升龙城11号院	 二七-淮河路-嵩山南路	 次新小区繁华地段品质小区	 149	 14057	 https://pic1.ajkimg.com/display/hj/bb0977942ff9668ef74ff6b51b41d907/240x180c.jpg?t=1
万科大都会 双地铁口 绿化高 小区品质高 万科自身物业	 3室2厅	 95m²	 低层(共33层)	 2019	 万科大都会	 二七-大学南路-大学南路,近南四环	 新房房源	 119	 12526	 https://pic1.ajkimg.com/display/hj/012b66e005433b58557179ec249c3844/240x180c.jpg?t=1
多层一楼，南北通透，采光好，诚心出售	 2室1厅	 78m²	 低层(共6层)	 1995	 郑密路37号院	 二七-二七周边-郑密路37号	 主卧朝南南北通透厨卫朝北	 93	 11923	 https://pic1.ajkimg.com/display/hj/7dc7e5727dabc02477e8902cf1e2529a/240x180c.jpg?t=1
亚星盛世郦都,送35万全部家具,低于市场价20万,出门5号线	 3室2厅	 115m²	 高层(共32层)	 2013	 亚星盛世郦都	 二七-嵩山路-郑密路	 南北通透	 153	 13224	 https://pic1.ajkimg.com/display/hj/14670327f333110546a2c7da6f0d9185/240x180c.jpg?t=1
干休所家属院 诚心出售 可上汝河路小学 双气南北通透	 3室2厅	 97m²	 共5层	 2003	 淮北街10号院	 二七-淮河路-淮北街10号	 配套成熟繁华地段品质小区	 153	 15773	 https://pic1.ajkimg.com/display/hj/ff5c93f4e202659b80d0b1d20898243c/240x180c.jpg?t=1
升龙国际 配套丰富 近地铁163万送车位，户型方正 采光较好	 3室2厅	 89m²	 中层(共34层)	 2015	 升龙国际中心C区	 二七-政通路-大学中路	 近地铁配套成熟繁华地段	 163	 18127	 https://pic1.ajkimg.com/display/hj/cc3ca45b349c5216464961dfcdfdc3f3/240x180c.jpg?t=1
80平100平120平 140平 160平现房随时买随时网签	 3室2厅	 80m²	 低层(共32层)	 2019	 泰宏建业国际城12号院	 二七-二七周边-杏贾路,近大学南路	 南北通透	 106	 13250	 https://pic1.ajkimg.com/display/hj/f99623200aaf1f099754738cba50461b/240x180c.jpg?t=1
高档园林小区 康桥溪山御府 南北通透 精装两室 看房方便	 2室2厅	 88m²	 高层(共34层)	 2013	 康桥溪山御府	 二七-嵩山路-嵩山南路	 近地铁环境优美交通便利	 190	 21564	 https://pic1.ajkimg.com/display/hj/f4182401b2c933f8701dc3fb4a42246d/240x180c.jpg?t=1
南三环橄榄城伍号院 精装修89平小三房 满 五唯 一 拎包住	 3室2厅	 89m²	 中层(共26层)	 2013	 中联创橄榄城五号院	 二七-连云路-连云路	 南北通透	 140	 15697	 https://pic1.ajkimg.com/display/hj/4fe333636c39d0ed7e04fadbaf0da49c/240x180c.jpg?t=1
保全街24号院 南北通透两房 低楼层 带车棚 有意速速联系	 2室1厅	 48m²	 低层(共7层)	 1992	 保全街24号院	 二七-淮河路-保全街24号	 南北通透采光好品质小区	 63	 13125	 https://pic1.ajkimg.com/display/hj/a453dc772e309abc2b030e649350aff2/240x180c.jpg?t=1
河医片，城市花园旁，多层2楼南北通透三房，公摊小，适宜居住	 3室2厅	 113m²	 低层(共6层)	 2006	 久久思达(二期)	 二七-河医片-棉纺东路23号	 	 208	 18407	 https://pic1.ajkimg.com/display/hj/32493eb9fa9ba0e342a0a55322883e66/240x180c.jpg?t=1
（保真）航海路5号线地铁口 二楼双气新装 南北通透 送双阳台	 3室2厅	 89m²	 低层(共6层)	 1993	 郑州市公安局家属院	 二七-淮河路-汝河路60号	 南北通透	 120	 13483	 https://pic1.ajkimg.com/display/hj/2b2e3f837f7a2919e07490be81a055d7/240x180c.jpg?t=1
南三环与嵩山路 朝南三室 刚需户型 双地铁 首付可分期	 3室2厅	 89m²	 低层(共31层)	 2012	 融侨悦澜庭	 二七-二七周边-嵩山南路,近006乡道	 	 105	 11798	 https://pic1.ajkimg.com/display/hj/753c553e89b54e486b15b8f00e2021d3/240x180c.jpg?t=1
精装修南向3房，升龙城8号院，随时看，直接入住，地铁口满5年	 3室2厅	 99m²	 低层(共31层)	 2015	 升龙城8号院	 二七-嵩山路-兴华南街	 全南户型拎包入住近地铁	 170	 17097	 https://pic1.ajkimg.com/display/hj/8a48dbd887e3c507329c665202f4ead9/240x180c.jpg?t=1
橄榄城系列 房源 低首付15W 房产清晰 无纠纷 诚售	 2室2厅	 86m²	 低层(共18层)	 2013	 橄榄城三期御景台	 二七-连云路-连云路	 	 128	 14884	 https://pic1.ajkimg.com/display/hj/6b68f0dcc9108edc41448e13b520991f/240x180c.jpg?t=1
碧沙岗公园 邮电四公司家属院低楼层 上57中全明看了都相中	 3室2厅	 101m²	 低层(共7层)	 1999	 兴华北街12号院	 二七-河医片-兴华北街12号	 南北通透	 178	 17624	 https://pic1.ajkimg.com/display/hj/8204e7849a76dc5538f31f630c9d4ab6/240x180c.jpg?t=1
嵩山路政通路，双气次新小区，地铁5号线，标准3房，好楼层	 3室2厅	 102m²	 高层(共32层)	 2012	 兴达锦绣园	 二七-嵩山南路-政通路132号	 配套成熟环境优美次新小区	 145	 14202	 https://pic1.ajkimg.com/display/hj/35e9ec7f419bb9973ac5c38e52afe514/240x180c.jpg?t=1
急售，升龙城五号院，临地铁口，小三房，双气，随时看房	 3室2厅	 89m²	 低层(共34层)	 2015	 升龙城五号院	 二七-淮河路-兴华南街	 交通便利素质住户品质小区	 133	 14812	 https://pic1.ajkimg.com/display/hj/62061e6af46445ca8305295825025b56/240x180c.jpg?t=1
亚星盛世家园 一楼带院子 139平 仅售169万	 2室2厅	 139m²	 低层(共6层)	 2005	 亚星盛世家园	 二七-兴华南街-长江中路128号	 近学校带花园配套成熟	 169	 12089	 https://pic1.ajkimg.com/display/hj/525423872738a363aede3a9622e52001/240x180c.jpg?t=1
火车站 铭功路 华润悦府 温馨二房 空调地暖 送车位	 2室1厅	 81m²	 高层(共54层)	 2014	 华润悦府	 二七-碧云路-铭功路	 近地铁环境优美繁华地段	 140	 17284	 https://pic1.ajkimg.com/display/hj/0581a5d2bc14563a47993987631d2f5e/240x180c.jpg?t=1
三附院 五附院旁 精装双气 135平大三房 有钥匙 随时看房	 3室2厅	 135m²	 高层(共32层)	 2012	 鑫苑现代城	 二七-京广路-庆丰街	 近地铁近学校配套成熟	 335	 24811	 https://pic1.ajkimg.com/display/hj/3e02c7ae7bd4045e60e9c0b4f2632ee6/240x180c.jpg?t=1
房东疯卖 嵩山南路 招商天地华府 毛坯两房 诚心出售 有车位	 2室2厅	 78m²	 高层(共27层)	 2018	 招商天地华府	 二七-嵩山路-嵩山南路,近南四环	 三房朝南带车库品质小区	 88	 11282	 https://pic1.ajkimg.com/display/hj/7d1b6d1b270b68a1fcd0c5674959c64f/240x180c.jpg?t=1
长江路京广路 三开间朝南两房 双气 采光好 配套齐全	 2室2厅	 90m²	 高层(共34层)	 2012	 海豫花园	 二七-碧云路-长江路	 近地铁繁华地段品质小区	 116	 12843	 https://pic1.ajkimg.com/display/hj/a6a7357da5e4cc20eaa327d7c8ac5ea4/240x180c.jpg?t=1
永安街35号院 多层四楼 小两房 双气 首付只需15万！	 2室1厅	 58m²	 中层(共7层)	 1996	 永安街35号院	 二七-淮河路-永安街35号	 安全性高繁华地段品质小区	 74	 12759	 https://pic1.ajkimg.com/display/hj/f5bc1c0e7d85699a168a6a6f0ad5af2e/240x180c.jpg?t=1
建业品质 运河畔 刚需小三房 幼儿园 小学 初中均有 看房联	 3室2厅	 90m²	 低层(共30层)	 2015	 泰宏建业国际城12号院	 二七-二七周边-杏贾路,近大学南路	 	 126	 13892	 https://pic1.ajkimg.com/display/hj/108bc27fd451c8f7ee63bb92f46c4548/240x180c.jpg?t=1
业主急售 豪装大三房 全明户型 送车位甩卖	 3室2厅	 120m²	 高层(共27层)	 2017	 招商天地华府	 二七-嵩山路-嵩山南路,近南四环	 南北通透环境优美品质小区	 170	 14167	 https://pic1.ajkimg.com/display/hj/026cf3664afb71918a80364a605d6f2d/240x180c.jpg?t=1
包税！玉畅园南北通透两居室 户型方正 楼层好 有钥匙可看房	 2室1厅	 61m²	 高层(共31层)	 2016	 锦绣山河玉畅园	 二七-嵩山南路-南彩路	 安全性高繁华地段品质小区	 73	 11924	 https://pic1.ajkimg.com/display/hj/5019add23bc8a047dc0bf69bb4d5f47d/240x180c.jpg?t=1
新出鑫苑现代城,精装婚房朝南大两房,80平送双阳台,中间楼层	 2室2厅	 79m²	 高层(共18层)	 2012	 鑫苑现代城	 二七-京广路-庆丰街	 近地铁近学校安全性高	 175	 22096	 https://pic1.ajkimg.com/display/hj/463f4822f96dfd77db43709682cdbd99/240x180c.jpg?t=1
华润三号楼 豪装三房 高层纵览郑州全貌 闹中取静的优雅小区	 3室2厅	 175m²	 中层(共58层)	 2014	 华润悦府	 二七-碧云路-铭功路	 近地铁主卧朝南客厅朝南	 500	 28571	 https://pic1.ajkimg.com/display/hj/22d13edeebb9465511c0ca69fb69e406/240x180c.jpg?t=1
南三环橄榄城柏林印象 双气地暖 南北通透三房 精装修有钥匙	 3室2厅	 110m²	 中层(共9层)	 2013	 橄榄城柏林印象	 二七-连云路-碧云路99号	 环境优美交通便利低密度	 165	 15000	 https://pic1.ajkimg.com/display/hj/0ba3ec563c127d306cfd4aaf7bc3d09d/240x180c.jpg?t=1
火车站商圈隆福国际147平南北通透大三房，现在只要284万	 3室2厅	 147m²	 高层(共32层)	 2010	 隆福国际	 二七-庆丰街-陇海中路28号	 近地铁近学校南北通透	 284	 19320	 https://pic1.ajkimg.com/display/hj/41908d489df5ae2d2d9ff31a5350be89/240x180c.jpg?t=1
航海路 地铁口 首付10万 精装两室 祥云路小学 82中旁	 2室2厅	 71m²	 低层(共6层)	 2003	 锦龙居小区	 二七-火车站-祥云路19号	 小区中心非底楼近地铁	 87	 12254	 https://pic1.ajkimg.com/display/hj/353f546e97ee0fe24078c1bdd7e0769b/240x180c.jpg?t=1
招商天地华府，大社区，央企，南北通透三房，价位低，随时看房	 3室2厅	 88m²	 中层(共27层)	 2018	 招商天地华府	 二七-嵩山路-嵩山南路,近南四环	 近地铁繁华地段低密度	 108	 12237	 https://pic1.ajkimg.com/display/hj/2510912b8afa02e1beefe9cd47c49091/240x180c.jpg?t=1
首付6万买响水湾温馨一房 即可让你听风看鸟 入住公园美宅	 1室	 39m²	 低层(共11层)	 2010	 响水湾	 二七-铭功路-沿河路6号	 近地铁配套成熟繁华地段	 50	 12821	 https://pic1.ajkimg.com/display/hj/7202302eda4918d3fe2802fec3c8ed4e/240x180c.jpg?t=1
急售，升龙城6号院，双地铁口，一次性可优惠，此价位就一套	 3室1厅	 87m²	 中层(共33层)	 2014	 升龙城六号院	 二七-嵩山路-政通路	 近地铁配套成熟品质小区	 156	 17820	 https://pic1.ajkimg.com/display/hj/07f2cab39b528730e30f4e05d09deed4/240x180c.jpg?t=1
急售 长城康桥花园 直降5万 朝北标准间 随时看房	 1室	 32m²	 中层(共34层)	 2008	 长城康桥华城	 二七-大学路-大学路	 近地铁近学校交通便利	 48	 15000	 https://pic1.ajkimg.com/display/hj/18c56e290baf9ccab7c3e2d53bbb2a33/240x180c.jpg?t=1
招商天地华府 毛坯三房 南北通透 户型方正 无遮挡采光好	 3室2厅	 120m²	 低层(共32层)	 2017	 招商天地华府	 二七-嵩山路-嵩山南路,近南四环	 南北通透环境优美	 155	 12917	 https://pic1.ajkimg.com/display/hj/1af145b14407c349eafe66b8c2174e18/240x180c.jpg?t=1
南三环 泰宏建业 小三房 单价9千 现房直接网签，数量有限速	 3室2厅	 120m²	 高层(共32层)	 2015	 泰宏建业国际城9号院	 二七-大学南路-大学南路	 南北通透	 118	 9833	 https://pic1.ajkimg.com/display/hj/73110943d80add086338810e50b4971d/240x180c.jpg?t=1
急售！南三环碧云路青秀佳苑！满五唯一！精装大三房！随时看房！	 3室2厅	 121m²	 中层(共18层)	 2012	 青秀佳苑	 二七-碧云路-碧云路	 素质住户安全性高品质小区	 155	 12810	 https://pic1.ajkimg.com/display/hj/213b59c3fa4069f54b807570d269c14f/240x180c.jpg?t=1
鑫苑名城 精装三居 双气双地铁 省实验小房 花园小区	 3室2厅	 117m²	 低层(共33层)	 2015	 鑫苑名城	 二七-嵩山路-嵩山南路	 新房房源南北通透环境优美	 135	 11538	 https://pic1.ajkimg.com/display/hj/8a4eba8a234121c7422a123eb85c34e2/240x180c.jpg?t=1
鑫苑现代城 新出小高层 南北通透 中间楼层 采光极好看房方便	 3室2厅	 95m²	 高层(共18层)	 2012	 鑫苑现代城	 二七-京广路-庆丰街	 近地铁近学校配套成熟	 215	 22632	 https://pic1.ajkimg.com/display/hj/b392e483c96096837c78ced575104d5d/240x180c.jpg?t=1
外国语中学旁 全明两室 送全屋家具家电 拎包入住 随时看房	 2室1厅	 86m²	 中层(共18层)	 2015	 锦绣山河玉瑞园	 二七-嵩山路-黄郭路	 全南户型靠近花园配套成熟	 110	 12689	 https://pic1.ajkimg.com/display/hj/4da41732f5cd69150803f08192a55e93/240x180c.jpg?t=1
户型超 好 南三环 康桥美棠 南北通透小三房 满二年 钥匙	 3室2厅	 89m²	 高层(共28层)	 2016	 康桥悦岛	 二七-二七周边-碧云路	 近地铁交通便利品质小区	 140	 15730	 https://pic1.ajkimg.com/display/hj/f2303c7a64d6759a0aab0e2fa5e1df0f/240x180c.jpg?t=1
大学南路运河新区高档运河房 118平 三室 毛坯 156万	 3室2厅	 118m²	 中层(共33层)	 2017	 泰宏建业国际城12号院	 二七-二七周边-杏贾路,近大学南路	 环境优美素质住户品质小区	 156	 13220	 https://pic1.ajkimg.com/display/hj/dc126e0da47cafbefb14b6566b3b0373/240x180c.jpg?t=1
玉华园锦绣山河 电梯房 西南向 精装2室 非顶楼 业主包税	 2室1厅	 83m²	 高层(共33层)	 2015	 锦绣山河玉华园	 二七-二七周边-南彩路	 带飘窗配套成熟环境优美	 113	 13614	 https://pic1.ajkimg.com/display/hj/fe0fad8eb15e45202b8eb45bf45c48a2/240x180c.jpg?t=1
响水湾 田园风装修 家具家电全送 小区园林绿化 着急卖哟！！	 2室1厅	 97m²	 中层(共6层)	 2006	 响水湾	 二七-铭功路-沿河路6号	 近地铁配套成熟繁华地段	 150	 15464	 https://pic1.ajkimg.com/display/hj/23b72c345dbb28c7b37b70f33f60c285/240x180c.jpg?t=1
长江路兴华街 亚星旁 锦华小区 南北通透 低于市场价30万	 4室2厅	 165m²	 高层(共7层)	 2002	 锦华小区	 二七-嵩山路-兴华南街133号	 交通便利繁华地段品质小区	 155	 9394	 https://pic1.ajkimg.com/display/hj/3ef1b2505d15e7de06e8043f5188bca1/240x180c.jpg?t=1
降价啦降价啦 锦绣山河外国语中学旁玉畅园 家具家电全送	 2室1厅	 75m²	 高层(共27层)	 2016	 锦绣山河玉畅园	 二七-嵩山南路-南彩路	 带飘窗配套成熟环境优美	 100	 13231	 https://pic1.ajkimg.com/display/hj/49b3ae4f9d92092ec298d727a7d92995/240x180c.jpg?t=1
首付15万，精装两室，朝南带阳台，满五唯一，无税	 2室2厅	 87m²	 高层(共11层)	 2009	 联合雅园	 二七-大学路-南屏路98号	 南北通透	 106	 12184	 https://pic1.ajkimg.com/display/hj/12942723d6d1a369e4e5d74e36439542/240x180c.jpg?t=1
五号线冯庄地鉄口200米，多层二楼公摊少，首付15万小两房	 2室2厅	 71m²	 低层(共6层)	 2003	 锦龙居小区	 二七-火车站-祥云路19号	 近地铁配套成熟交通便利	 90	 12676	 https://pic1.ajkimg.com/display/hj/e1cd5c89f0ad558b478063059f072af7/240x180c.jpg?t=1
二七运河新区 昌建君悦府	 3室2厅	 120m²	 中层(共18层)	 2019	 昌建君悦府	 二七-华中片-南四环	 环境优美交通便利素质住户	 156	 13000	 https://pic1.ajkimg.com/display/hj/06456ff9ec51ab7e58ff2a597d7c373a/240x180c.jpg?t=1
带电梯 看房方便 南向 2室业主急卖有本污水满五唯一，双气	 2室1厅	 88m²	 高层(共33层)	 2015	 锦绣山河玉华园	 二七-二七周边-南彩路	 素质住户安全性高品质小区	 105	 11932	 https://pic1.ajkimg.com/display/hj/d604c5932b352c810ee84ce36dfad0c2/240x180c.jpg?t=1
京广路 正商开发 精装修 满五唯一	 1室1厅	 50m²	 高层(共7层)	 2006	 绿岛港湾	 二七-长江路-京广路51号	 近学校环境优美交通便利	 62	 12400	 https://pic1.ajkimg.com/display/hj/080ebfbeb9896ab2b77f67007f9515e9/240x180c.jpg?t=1
业主称心出售 可以随时看房 家具家电全送 拎包入住	 2室2厅	 81m²	 低层(共33层)	 2016	 锦绣山河玉华园	 二七-二七周边-南彩路	 配套成熟环境优美繁华地段	 106	 13086	 https://pic1.ajkimg.com/display/hj/df6762b259094db1c8687a5ca1f10aed/240x180c.jpg?t=1
地铁五号线100米 月季公园就在门口 沙口路小学 有钥匙	 2室2厅	 73m²	 高层(共7层)	 1996	 二环西社区	 二七-棉纺东路-嵩山北路95号	 近地铁配套成熟交通便利	 83	 11370	 https://pic1.ajkimg.com/display/hj/56d419e5bea4bebee95c9a1f77ace963/240x180c.jpg?t=1
南三环 青秀佳苑 精装通透两室 满五唯一 无税 家具家电全送	 2室2厅	 81m²	 中层(共16层)	 2012	 青秀佳苑	 二七-碧云路-碧云路	 欧式风环境优美繁华地段	 110	 13580	 https://pic1.ajkimg.com/display/hj/62727aef4ece21e3412baa78b981ad1c/240x180c.jpg?t=1
兴华街长江路 宏鑫花园 首付18万精装2房 急售捡漏	 2室2厅	 99m²	 低层(共7层)	 2008	 宏鑫花园	 二七-嵩山路-兴华南街169号	 近地铁配套成熟繁华地段	 115	 11525	 https://pic1.ajkimg.com/display/hj/3d7892c50877c19780a74b5eaf643798/240x180c.jpg?t=1
南三环新出85平观景两房 临运河无遮挡 内部均价12000	 2室2厅	 85m²	 中层(共30层)	 2017	 亚星盛世云水居	 二七-二七周边-嵩山南路	 新房房源近地铁环境优美	 103	 12118	 https://pic1.ajkimg.com/display/hj/e55e7bd2f07f3b0453205fda33394ab6/240x180c.jpg?t=1
长江路工人路 正商蔚蓝港湾 双气全明温馨小户型 环境舒适宜居	 1室	 39m²	 中层(共7层)	 2009	 正商蔚蓝港湾	 二七-嵩山路-工人路413号	 配套成熟素质住户品质小区	 53	 13569	 https://pic1.ajkimg.com/display/hj/17571f789ae4391a7dc15b8b397c50f5/240x180c.jpg?t=1
人民公园旁（响水湾）花园社区 精装三居室 停车方便 用钱急售	 3室2厅	 127m²	 中层(共7层)	 2007	 响水湾	 二七-铭功路-沿河路6号	 近地铁配套成熟繁华地段	 155	 12150	 https://pic1.ajkimg.com/display/hj/811acd494107d19168dddc4e83d99a2d/240x180c.jpg?t=1
单价8500平.建业开发.首付可分期.7号线地铁口旁	 1室1厅	 36m²	 中层(共32层)	 2018	 泰宏建业国际城	 二七-二七周边-大学南路	 新房房源近地铁配套成熟	 36	 10000	 https://pic1.ajkimg.com/display/hj/d6e22ab9d8c576b07186a989fdf1225f/240x180c.jpg?t=1
急售 南三环，近地铁，招商天地华府 电梯房 南北通透 3室	 3室1厅	 89m²	 高层(共27层)	 2018	 招商天地华府	 二七-嵩山路-嵩山南路,近南四环	 	 115	 12921	 https://pic1.ajkimg.com/display/hj/3192a538b7875dbe3276404b22f34b34/240x180c.jpg?t=1
新出 河医地铁口 中苑名都 低总价小户型 看房方便	 1室	 36m²	 高层(共31层)	 2010	 中苑名都	 二七-大学路-大学北路30号	 近地铁交通便利素质住户	 50	 13889	 https://pic1.ajkimg.com/display/hj/95bde87ae840860c70389b8ff41066d3/240x180c.jpg?t=1
升龙城商圈 朝南精装双气109平170万三房 不临街园林景观	 3室2厅	 109m²	 中层(共33层)	 2015	 升龙城2号院	 二七-淮河路-兴华南街,政通路	 南北通透安全性高繁华地段	 169.9	 15587	 https://pic1.ajkimg.com/display/hj/766c110c09661be5473d123d33500554/240x180c.jpg?t=1
河医旁，火车站西广场，双气三居，首付7万，户型正，诚心急售	 3室1厅	 83m²	 高层(共7层)	 2000	 铁工里小区	 二七-淮河路-铁工里40号	 两房朝南一梯两户靠近花园	 76	 9157	 https://pic1.ajkimg.com/display/hj/dc7a896d0309cd0ae22b082a805a0be0/240x180c.jpg?t=1
送地下室 首付20万 送家电 京广快速路 精装地暖入户电梯房	 3室2厅	 110m²	 低层(共11层)	 2012	 联合花园	 二七-京广路-漓江路97号	 环境优美安全性高品质小区	 135	 12273	 https://pic1.ajkimg.com/display/hj/5c8274e0696d4324954d282377c51763/240x180c.jpg?t=1
嵩山路 南三环招商天地 毛坯大三房两厅两卫 读护法国际近地铁	 3室2厅	 122m²	 高层(共27层)	 2018	 招商天地华府	 二七-嵩山路-嵩山南路,近南四环	 近地铁配套成熟繁华地段	 138	 11311	 https://pic1.ajkimg.com/display/hj/4a96a96d6ee8d246bde50ecdcde3ddbb/240x180c.jpg?t=1
精装修，婚房，户型好，采光好，首付只要15万！送小车库！	 2室2厅	 89m²	 高层(共7层)	 1998	 中亨花园四号院	 二七-铭功路-二道街169号	 近地铁配套成熟繁华地段	 81	 9101	 https://pic1.ajkimg.com/display/hj/b8ace068f6614b2ac6cf59776431385f/240x180c.jpg?t=1
单价八千，72平58万，五号线二七万达 公交公司家园院	 2室2厅	 72m²	 高层(共6层)	 1996	 公交三公司家属院	 二七-兴华南街-淮南街	 	 73	 10139	 https://pic1.ajkimg.com/display/hj/84fddeee49d14d510d42b3b200f1cc28/240x180c.jpg?t=1
急售！急售！新装修一天未住 南北通透三居 赠送19万精装修	 3室2厅	 118m²	 高层(共31层)	 2015	 泰宏建业国际城12号院	 二七-二七周边-杏贾路,近大学南路	 近地铁配套成熟品质小区	 162	 13729	 https://pic1.ajkimg.com/display/hj/9ffb72bf628424d2286e878f640b846e/240x180c.jpg?t=1
大学南路 泰宏建业9号院 陇西小学旁 看房提前联系	 3室2厅	 119m²	 中层(共30层)	 2015	 泰宏建业国际城9号院	 二七-大学南路-大学南路	 环境优美繁华地段品质小区	 160	 13375	 https://pic1.ajkimg.com/display/hj/496acc101aedb57876fa45c952f70b0b/240x180c.jpg?t=1
嵩山路航海路绿云小区多层二楼精装双气上政通路小及22中	 2室1厅	 61m²	 低层(共6层)	 1996	 绿云小区平湖里	 二七-淮河路-淮南街16号	 	 78	 12787	 https://pic1.ajkimg.com/display/hj/949932c39d537649057478ec2d0cc5d4/240x180c.jpg?t=1
火车站华润悦府89平两房业主188万包差额税紧邻大卫城万象城	 2室2厅	 89m²	 低层(共54层)	 2014	 华润悦府	 二七-碧云路-铭功路	 近地铁	 188	 21124	 https://pic1.ajkimg.com/display/hj/b1bc1f05b77132581e9ee8ab26aecffa/240x180c.jpg?t=1
低首付 锦绣山河玉畅园 经典小两室 低 价出售 包税 包税	 2室1厅	 56m²	 中层(共27层)	 2016	 锦绣山河玉畅园	 二七-嵩山南路-南彩路	 配套成熟繁华地段品质小区	 67	 11790	 https://pic1.ajkimg.com/display/hj/0623678b8be4d72a87f406378d1d460a/240x180c.jpg?t=1
三环内 13年电梯双气 朝南两房 采光好 首付低 看房方便	 2室2厅	 94m²	 高层(共28层)	 2012	 芙蓉花苑	 二七-长江路-行云路126号	 配套成熟环境优美交通便利	 118	 12553	 https://pic1.ajkimg.com/display/hj/a2b330148d6e6e442147ac2ae2e044d1/240x180c.jpg?t=1
二七塔附近 汇港新城 精装大标间 随时看房 总价极低	 1室	 35m²	 高层(共28层)	 2010	 汇港新城	 二七-铭功路-解放路	 近地铁	 45	 12676	 https://pic1.ajkimg.com/display/hj/0eb7619a6461ac66057fa47c3a5d2eb8/240x180c.jpg?t=1
（全城火爆）首付5万买洋房 一梯一户超低容积率买到就赚纯改善	 4室2厅	 142m²	 中层(共18层)	 2016	 昌建君悦府	 二七-华中片-南四环	 新房房源配套成熟环境优美	 173.9	 12246	 https://pic1.ajkimg.com/display/hj/d5ca317a4cdd2161bcc7b90d02d59bf5/240x180c.jpg?t=1
长江路京广路 精装双气朝南两室 上春晖 62中	 2室2厅	 81m²	 低层(共34层)	 2012	 海豫花园	 二七-碧云路-长江路	 全南户型近地铁配套成熟	 108	 13333	 https://pic1.ajkimg.com/display/hj/e23f3d2883916eaf2d503eff58f00ec1/240x180c.jpg?t=1
月底必卖，地铁口50米，5月交房，保留5套特价房，惊人	 1室1厅	 43m²	 中层(共24层)	 2016	 铭都国际商住楼	 二七-一马路-铭功路261号	 近地铁配套成熟繁华地段	 70	 16279	 https://pic1.ajkimg.com/display/hj/47d6640205460b950b57e4938595affe/240x180c.jpg?t=1
地铁五号线 精装大三房 电梯小高层	 3室2厅	 144m²	 低层(共11层)	 2005	 茗品仕家	 二七-华中片-航海中路27号	 近学校配套成熟环境优美	 189	 13125	 https://pic1.ajkimg.com/display/hj/3a7a0988191a858bf7bc56f7fd755bee/240x180c.jpg?t=1
招商天地华府 毛坯三房 南北通透 户型方正 无遮挡采光好	 3室2厅	 120m²	 低层(共32层)	 2017	 招商天地华府	 二七-嵩山路-嵩山南路,近南四环	 南北通透环境优美	 155	 12917	 https://pic1.ajkimg.com/display/hj/1af145b14407c349eafe66b8c2174e18/240x180c.jpg?t=1
